Hero1,Hero2,Appeared_Together
"SUMMERS, NATHAN CHRI",CAPTAIN MARVEL II,0
"SUMMERS, NATHAN CHRI",MOCKINGBIRD,0
"SUMMERS, NATHAN CHRI",NOVA,5
"SUMMERS, NATHAN CHRI",SHANG-CHI,0
"SUMMERS, NATHAN CHRI",MIRAGE II,16
"SUMMERS, NATHAN CHRI",BINARY,1
"SUMMERS, NATHAN CHRI","HUDSON, HEATHER",0
"SUMMERS, NATHAN CHRI",TIGRA,0
"SUMMERS, NATHAN CHRI",SPIDER-MAN CLONE,0
"SUMMERS, NATHAN CHRI","PAGE, KAREN",2
"SUMMERS, NATHAN CHRI",MEDUSA,1
BALDER [ASGARDIAN],LOKI [ASGARDIAN],110
BALDER [ASGARDIAN],"BANNER, BETTY ROSS T",1
BALDER [ASGARDIAN],IRON MAN IV,0
BALDER [ASGARDIAN],"LEEDS, BETTY BRANT",0
BALDER [ASGARDIAN],KINGPIN,0
BALDER [ASGARDIAN],"THOMPSON, EUGENE FLA",0
BALDER [ASGARDIAN],SIF,164
BALDER [ASGARDIAN],FANDRAL [ASGARDIAN],154
BALDER [ASGARDIAN],HOGUN [ASGARDIAN],154
BALDER [ASGARDIAN],VOLSTAGG,157
BALDER [ASGARDIAN],"CAGE, LUKE",1
BALDER [ASGARDIAN],"DUGAN, TIMOTHY ALOYI",2
BALDER [ASGARDIAN],WOLFSBANE,4
BALDER [ASGARDIAN],PSYLOCKE,0
BALDER [ASGARDIAN],BANSHEE,0
BALDER [ASGARDIAN],WONG,0
BALDER [ASGARDIAN],FALCON,1
BALDER [ASGARDIAN],MAGNETO,0
BALDER [ASGARDIAN],"ROSS, GEN. THADDEUS",0
BALDER [ASGARDIAN],SUNSPOT,4
BALDER [ASGARDIAN],BLACK KNIGHT V,7
BALDER [ASGARDIAN],"MASTERS, ALICIA REIS",1
BALDER [ASGARDIAN],IRON FIST,1
BALDER [ASGARDIAN],GAMBIT,0
BALDER [ASGARDIAN],"NORRISS, SISTER BARB",2
BALDER [ASGARDIAN],CLEA,0
BALDER [ASGARDIAN],JUBILEE,0
BALDER [ASGARDIAN],BOOMER,4
BALDER [ASGARDIAN],MOON KNIGHT,0
BALDER [ASGARDIAN],USAGENT,0
BALDER [ASGARDIAN],"OSBORN, HARRY",0
BALDER [ASGARDIAN],"MACTAGGERT, MOIRA KI",0
BALDER [ASGARDIAN],POLARIS,0
BALDER [ASGARDIAN],KA-ZAR,0
BALDER [ASGARDIAN],QUASAR III,2
BALDER [ASGARDIAN],CAPTAIN MARVEL II,5
BALDER [ASGARDIAN],MOCKINGBIRD,1
BALDER [ASGARDIAN],NOVA,0
BALDER [ASGARDIAN],SHANG-CHI,0
BALDER [ASGARDIAN],MIRAGE II,4
BALDER [ASGARDIAN],BINARY,0
BALDER [ASGARDIAN],"HUDSON, HEATHER",0
BALDER [ASGARDIAN],TIGRA,3
BALDER [ASGARDIAN],SPIDER-MAN CLONE,0
BALDER [ASGARDIAN],"PAGE, KAREN",0
BALDER [ASGARDIAN],MEDUSA,2
LOKI [ASGARDIAN],"BANNER, BETTY ROSS T",0
LOKI [ASGARDIAN],IRON MAN IV,2
LOKI [ASGARDIAN],"LEEDS, BETTY BRANT",0
LOKI [ASGARDIAN],KINGPIN,12
LOKI [ASGARDIAN],"THOMPSON, EUGENE FLA",1
LOKI [ASGARDIAN],SIF,99
LOKI [ASGARDIAN],FANDRAL [ASGARDIAN],95
LOKI [ASGARDIAN],HOGUN [ASGARDIAN],95
LOKI [ASGARDIAN],VOLSTAGG,98
LOKI [ASGARDIAN],"CAGE, LUKE",1
LOKI [ASGARDIAN],"DUGAN, TIMOTHY ALOYI",3
LOKI [ASGARDIAN],WOLFSBANE,2
LOKI [ASGARDIAN],PSYLOCKE,0
LOKI [ASGARDIAN],BANSHEE,0
LOKI [ASGARDIAN],WONG,3
LOKI [ASGARDIAN],FALCON,3
LOKI [ASGARDIAN],MAGNETO,9
LOKI [ASGARDIAN],"ROSS, GEN. THADDEUS",0
LOKI [ASGARDIAN],SUNSPOT,2
LOKI [ASGARDIAN],BLACK KNIGHT V,6
LOKI [ASGARDIAN],"MASTERS, ALICIA REIS",0
LOKI [ASGARDIAN],IRON FIST,0
LOKI [ASGARDIAN],GAMBIT,0
LOKI [ASGARDIAN],"NORRISS, SISTER BARB",7
LOKI [ASGARDIAN],CLEA,0
LOKI [ASGARDIAN],JUBILEE,0
LOKI [ASGARDIAN],BOOMER,0
LOKI [ASGARDIAN],MOON KNIGHT,0
LOKI [ASGARDIAN],USAGENT,2
LOKI [ASGARDIAN],"OSBORN, HARRY",1
LOKI [ASGARDIAN],"MACTAGGERT, MOIRA KI",0
LOKI [ASGARDIAN],POLARIS,0
LOKI [ASGARDIAN],KA-ZAR,1
LOKI [ASGARDIAN],QUASAR III,5
LOKI [ASGARDIAN],CAPTAIN MARVEL II,3
LOKI [ASGARDIAN],MOCKINGBIRD,3
LOKI [ASGARDIAN],NOVA,2
LOKI [ASGARDIAN],SHANG-CHI,0
LOKI [ASGARDIAN],MIRAGE II,2
LOKI [ASGARDIAN],BINARY,0
LOKI [ASGARDIAN],"HUDSON, HEATHER",3
LOKI [ASGARDIAN],TIGRA,1
LOKI [ASGARDIAN],SPIDER-MAN CLONE,1
LOKI [ASGARDIAN],"PAGE, KAREN",0
LOKI [ASGARDIAN],MEDUSA,2
"BANNER, BETTY ROSS T",IRON MAN IV,0
"BANNER, BETTY ROSS T","LEEDS, BETTY BRANT",1
"BANNER, BETTY ROSS T",KINGPIN,0
"BANNER, BETTY ROSS T","THOMPSON, EUGENE FLA",0
"BANNER, BETTY ROSS T",SIF,1
"BANNER, BETTY ROSS T",FANDRAL [ASGARDIAN],3
"BANNER, BETTY ROSS T",HOGUN [ASGARDIAN],3
"BANNER, BETTY ROSS T",VOLSTAGG,2
"BANNER, BETTY ROSS T","CAGE, LUKE",3
"BANNER, BETTY ROSS T","DUGAN, TIMOTHY ALOYI",6
"BANNER, BETTY ROSS T",WOLFSBANE,2
"BANNER, BETTY ROSS T",PSYLOCKE,0
"BANNER, BETTY ROSS T",BANSHEE,0
"BANNER, BETTY ROSS T",WONG,5
"BANNER, BETTY ROSS T",FALCON,4
"BANNER, BETTY ROSS T",MAGNETO,0
"BANNER, BETTY ROSS T","ROSS, GEN. THADDEUS",0
"BANNER, BETTY ROSS T",SUNSPOT,0
"BANNER, BETTY ROSS T",BLACK KNIGHT V,4
"BANNER, BETTY ROSS T","MASTERS, ALICIA REIS",1
"BANNER, BETTY ROSS T",IRON FIST,3
"BANNER, BETTY ROSS T",GAMBIT,1
"BANNER, BETTY ROSS T","NORRISS, SISTER BARB",6
"BANNER, BETTY ROSS T",CLEA,0
"BANNER, BETTY ROSS T",JUBILEE,0
"BANNER, BETTY ROSS T",BOOMER,0
"BANNER, BETTY ROSS T",MOON KNIGHT,0
"BANNER, BETTY ROSS T",USAGENT,1
"BANNER, BETTY ROSS T","OSBORN, HARRY",0
"BANNER, BETTY ROSS T","MACTAGGERT, MOIRA KI",0
"BANNER, BETTY ROSS T",POLARIS,3
"BANNER, BETTY ROSS T",KA-ZAR,1
"BANNER, BETTY ROSS T",QUASAR III,3
"BANNER, BETTY ROSS T",CAPTAIN MARVEL II,5
"BANNER, BETTY ROSS T",MOCKINGBIRD,4
"BANNER, BETTY ROSS T",NOVA,0
"BANNER, BETTY ROSS T",SHANG-CHI,1
"BANNER, BETTY ROSS T",MIRAGE II,0
"BANNER, BETTY ROSS T",BINARY,0
"BANNER, BETTY ROSS T","HUDSON, HEATHER",0
"BANNER, BETTY ROSS T",TIGRA,5
"BANNER, BETTY ROSS T",SPIDER-MAN CLONE,0
"BANNER, BETTY ROSS T","PAGE, KAREN",0
"BANNER, BETTY ROSS T",MEDUSA,1
IRON MAN IV,"LEEDS, BETTY BRANT",0
IRON MAN IV,KINGPIN,0
IRON MAN IV,"THOMPSON, EUGENE FLA",0
IRON MAN IV,SIF,1
IRON MAN IV,FANDRAL [ASGARDIAN],0
IRON MAN IV,HOGUN [ASGARDIAN],0
IRON MAN IV,VOLSTAGG,0
IRON MAN IV,"CAGE, LUKE",2
IRON MAN IV,"DUGAN, TIMOTHY ALOYI",1
IRON MAN IV,WOLFSBANE,1
IRON MAN IV,PSYLOCKE,1
IRON MAN IV,BANSHEE,0
IRON MAN IV,WONG,1
IRON MAN IV,FALCON,3
IRON MAN IV,MAGNETO,13
IRON MAN IV,"ROSS, GEN. THADDEUS",0
IRON MAN IV,SUNSPOT,0
IRON MAN IV,BLACK KNIGHT V,1
IRON MAN IV,"MASTERS, ALICIA REIS",0
IRON MAN IV,IRON FIST,2
IRON MAN IV,GAMBIT,0
IRON MAN IV,"NORRISS, SISTER BARB",2
IRON MAN IV,CLEA,0
IRON MAN IV,JUBILEE,0
IRON MAN IV,BOOMER,0
IRON MAN IV,MOON KNIGHT,1
IRON MAN IV,USAGENT,21
IRON MAN IV,"OSBORN, HARRY",0
IRON MAN IV,"MACTAGGERT, MOIRA KI",1
IRON MAN IV,POLARIS,0
IRON MAN IV,KA-ZAR,3
IRON MAN IV,QUASAR III,0
IRON MAN IV,CAPTAIN MARVEL II,21
IRON MAN IV,MOCKINGBIRD,19
IRON MAN IV,NOVA,0
IRON MAN IV,SHANG-CHI,0
IRON MAN IV,MIRAGE II,1
IRON MAN IV,BINARY,5
IRON MAN IV,"HUDSON, HEATHER",0
IRON MAN IV,TIGRA,16
IRON MAN IV,SPIDER-MAN CLONE,0
IRON MAN IV,"PAGE, KAREN",0
IRON MAN IV,MEDUSA,0
"LEEDS, BETTY BRANT",KINGPIN,25
"LEEDS, BETTY BRANT","THOMPSON, EUGENE FLA",124
"LEEDS, BETTY BRANT",SIF,0
"LEEDS, BETTY BRANT",FANDRAL [ASGARDIAN],0
"LEEDS, BETTY BRANT",HOGUN [ASGARDIAN],0
"LEEDS, BETTY BRANT",VOLSTAGG,0
"LEEDS, BETTY BRANT","CAGE, LUKE",1
"LEEDS, BETTY BRANT","DUGAN, TIMOTHY ALOYI",0
"LEEDS, BETTY BRANT",WOLFSBANE,0
"LEEDS, BETTY BRANT",PSYLOCKE,0
"LEEDS, BETTY BRANT",BANSHEE,0
"LEEDS, BETTY BRANT",WONG,3
"LEEDS, BETTY BRANT",FALCON,1
"LEEDS, BETTY BRANT",MAGNETO,0
"LEEDS, BETTY BRANT","ROSS, GEN. THADDEUS",0
"LEEDS, BETTY BRANT",SUNSPOT,0
"LEEDS, BETTY BRANT",BLACK KNIGHT V,1
"LEEDS, BETTY BRANT","MASTERS, ALICIA REIS",0
"LEEDS, BETTY BRANT",IRON FIST,0
"LEEDS, BETTY BRANT",GAMBIT,0
"LEEDS, BETTY BRANT","NORRISS, SISTER BARB",0
"LEEDS, BETTY BRANT",CLEA,0
"LEEDS, BETTY BRANT",JUBILEE,0
"LEEDS, BETTY BRANT",BOOMER,0
"LEEDS, BETTY BRANT",MOON KNIGHT,4
"LEEDS, BETTY BRANT",USAGENT,0
"LEEDS, BETTY BRANT","OSBORN, HARRY",56
"LEEDS, BETTY BRANT","MACTAGGERT, MOIRA KI",0
"LEEDS, BETTY BRANT",POLARIS,0
"LEEDS, BETTY BRANT",KA-ZAR,1
"LEEDS, BETTY BRANT",QUASAR III,0
"LEEDS, BETTY BRANT",CAPTAIN MARVEL II,0
"LEEDS, BETTY BRANT",MOCKINGBIRD,0
"LEEDS, BETTY BRANT",NOVA,1
"LEEDS, BETTY BRANT",SHANG-CHI,0
"LEEDS, BETTY BRANT",MIRAGE II,0
"LEEDS, BETTY BRANT",BINARY,0
"LEEDS, BETTY BRANT","HUDSON, HEATHER",0
"LEEDS, BETTY BRANT",TIGRA,0
"LEEDS, BETTY BRANT",SPIDER-MAN CLONE,18
"LEEDS, BETTY BRANT","PAGE, KAREN",2
"LEEDS, BETTY BRANT",MEDUSA,0
KINGPIN,"THOMPSON, EUGENE FLA",21
KINGPIN,SIF,0
KINGPIN,FANDRAL [ASGARDIAN],0
KINGPIN,HOGUN [ASGARDIAN],0
KINGPIN,VOLSTAGG,0
KINGPIN,"CAGE, LUKE",3
KINGPIN,"DUGAN, TIMOTHY ALOYI",2
KINGPIN,WOLFSBANE,0
KINGPIN,PSYLOCKE,0
KINGPIN,BANSHEE,0
KINGPIN,WONG,0
KINGPIN,FALCON,6
KINGPIN,MAGNETO,9
KINGPIN,"ROSS, GEN. THADDEUS",0
KINGPIN,SUNSPOT,0
KINGPIN,BLACK KNIGHT V,0
KINGPIN,"MASTERS, ALICIA REIS",0
KINGPIN,IRON FIST,3
KINGPIN,GAMBIT,0
KINGPIN,"NORRISS, SISTER BARB",0
KINGPIN,CLEA,0
KINGPIN,JUBILEE,1
KINGPIN,BOOMER,0
KINGPIN,MOON KNIGHT,2
KINGPIN,USAGENT,0
KINGPIN,"OSBORN, HARRY",19
KINGPIN,"MACTAGGERT, MOIRA KI",0
KINGPIN,POLARIS,0
KINGPIN,KA-ZAR,0
KINGPIN,QUASAR III,2
KINGPIN,CAPTAIN MARVEL II,1
KINGPIN,MOCKINGBIRD,1
KINGPIN,NOVA,0
KINGPIN,SHANG-CHI,4
KINGPIN,MIRAGE II,0
KINGPIN,BINARY,0
KINGPIN,"HUDSON, HEATHER",1
KINGPIN,TIGRA,0
KINGPIN,SPIDER-MAN CLONE,0
KINGPIN,"PAGE, KAREN",28
KINGPIN,MEDUSA,0
"THOMPSON, EUGENE FLA",SIF,0
"THOMPSON, EUGENE FLA",FANDRAL [ASGARDIAN],0
"THOMPSON, EUGENE FLA",HOGUN [ASGARDIAN],0
"THOMPSON, EUGENE FLA",VOLSTAGG,0
"THOMPSON, EUGENE FLA","CAGE, LUKE",2
"THOMPSON, EUGENE FLA","DUGAN, TIMOTHY ALOYI",0
"THOMPSON, EUGENE FLA",WOLFSBANE,0
"THOMPSON, EUGENE FLA",PSYLOCKE,0
"THOMPSON, EUGENE FLA",BANSHEE,0
"THOMPSON, EUGENE FLA",WONG,2
"THOMPSON, EUGENE FLA",FALCON,1
"THOMPSON, EUGENE FLA",MAGNETO,1
"THOMPSON, EUGENE FLA","ROSS, GEN. THADDEUS",0
"THOMPSON, EUGENE FLA",SUNSPOT,0
"THOMPSON, EUGENE FLA",BLACK KNIGHT V,0
"THOMPSON, EUGENE FLA","MASTERS, ALICIA REIS",0
"THOMPSON, EUGENE FLA",IRON FIST,0
"THOMPSON, EUGENE FLA",GAMBIT,0
"THOMPSON, EUGENE FLA","NORRISS, SISTER BARB",0
"THOMPSON, EUGENE FLA",CLEA,0
"THOMPSON, EUGENE FLA",JUBILEE,0
"THOMPSON, EUGENE FLA",BOOMER,0
"THOMPSON, EUGENE FLA",MOON KNIGHT,1
"THOMPSON, EUGENE FLA",USAGENT,0
"THOMPSON, EUGENE FLA","OSBORN, HARRY",75
"THOMPSON, EUGENE FLA","MACTAGGERT, MOIRA KI",0
"THOMPSON, EUGENE FLA",POLARIS,0
"THOMPSON, EUGENE FLA",KA-ZAR,0
"THOMPSON, EUGENE FLA",QUASAR III,0
"THOMPSON, EUGENE FLA",CAPTAIN MARVEL II,0
"THOMPSON, EUGENE FLA",MOCKINGBIRD,0
"THOMPSON, EUGENE FLA",NOVA,2
"THOMPSON, EUGENE FLA",SHANG-CHI,0
"THOMPSON, EUGENE FLA",MIRAGE II,0
"THOMPSON, EUGENE FLA",BINARY,0
"THOMPSON, EUGENE FLA","HUDSON, HEATHER",0
"THOMPSON, EUGENE FLA",TIGRA,0
"THOMPSON, EUGENE FLA",SPIDER-MAN CLONE,8
"THOMPSON, EUGENE FLA","PAGE, KAREN",1
"THOMPSON, EUGENE FLA",MEDUSA,0
SIF,FANDRAL [ASGARDIAN],136
SIF,HOGUN [ASGARDIAN],137
SIF,VOLSTAGG,132
SIF,"CAGE, LUKE",1
SIF,"DUGAN, TIMOTHY ALOYI",1
SIF,WOLFSBANE,0
SIF,PSYLOCKE,0
SIF,BANSHEE,0
SIF,WONG,0
SIF,FALCON,1
SIF,MAGNETO,0
SIF,"ROSS, GEN. THADDEUS",0
SIF,SUNSPOT,0
SIF,BLACK KNIGHT V,6
SIF,"MASTERS, ALICIA REIS",1
SIF,IRON FIST,1
SIF,GAMBIT,0
SIF,"NORRISS, SISTER BARB",2
SIF,CLEA,0
SIF,JUBILEE,0
SIF,BOOMER,0
SIF,MOON KNIGHT,1
SIF,USAGENT,0
SIF,"OSBORN, HARRY",0
SIF,"MACTAGGERT, MOIRA KI",0
SIF,POLARIS,0
SIF,KA-ZAR,0
SIF,QUASAR III,3
SIF,CAPTAIN MARVEL II,5
SIF,MOCKINGBIRD,1
SIF,NOVA,0
SIF,SHANG-CHI,0
SIF,MIRAGE II,0
SIF,BINARY,0
SIF,"HUDSON, HEATHER",0
SIF,TIGRA,3
SIF,SPIDER-MAN CLONE,0
SIF,"PAGE, KAREN",0
SIF,MEDUSA,2
FANDRAL [ASGARDIAN],HOGUN [ASGARDIAN],227
FANDRAL [ASGARDIAN],VOLSTAGG,217
FANDRAL [ASGARDIAN],"CAGE, LUKE",1
FANDRAL [ASGARDIAN],"DUGAN, TIMOTHY ALOYI",1
FANDRAL [ASGARDIAN],WOLFSBANE,5
FANDRAL [ASGARDIAN],PSYLOCKE,0
FANDRAL [ASGARDIAN],BANSHEE,0
FANDRAL [ASGARDIAN],WONG,0
FANDRAL [ASGARDIAN],FALCON,1
FANDRAL [ASGARDIAN],MAGNETO,0
FANDRAL [ASGARDIAN],"ROSS, GEN. THADDEUS",0
FANDRAL [ASGARDIAN],SUNSPOT,5
FANDRAL [ASGARDIAN],BLACK KNIGHT V,6
FANDRAL [ASGARDIAN],"MASTERS, ALICIA REIS",1
FANDRAL [ASGARDIAN],IRON FIST,1
FANDRAL [ASGARDIAN],GAMBIT,0
FANDRAL [ASGARDIAN],"NORRISS, SISTER BARB",3
FANDRAL [ASGARDIAN],CLEA,0
FANDRAL [ASGARDIAN],JUBILEE,0
FANDRAL [ASGARDIAN],BOOMER,4
FANDRAL [ASGARDIAN],MOON KNIGHT,0
FANDRAL [ASGARDIAN],USAGENT,0
FANDRAL [ASGARDIAN],"OSBORN, HARRY",0
FANDRAL [ASGARDIAN],"MACTAGGERT, MOIRA KI",0
FANDRAL [ASGARDIAN],POLARIS,0
FANDRAL [ASGARDIAN],KA-ZAR,0
FANDRAL [ASGARDIAN],QUASAR III,4
FANDRAL [ASGARDIAN],CAPTAIN MARVEL II,5
FANDRAL [ASGARDIAN],MOCKINGBIRD,0
FANDRAL [ASGARDIAN],NOVA,0
FANDRAL [ASGARDIAN],SHANG-CHI,0
FANDRAL [ASGARDIAN],MIRAGE II,5
FANDRAL [ASGARDIAN],BINARY,0
FANDRAL [ASGARDIAN],"HUDSON, HEATHER",0
FANDRAL [ASGARDIAN],TIGRA,2
FANDRAL [ASGARDIAN],SPIDER-MAN CLONE,0
FANDRAL [ASGARDIAN],"PAGE, KAREN",0
FANDRAL [ASGARDIAN],MEDUSA,2
HOGUN [ASGARDIAN],VOLSTAGG,220
HOGUN [ASGARDIAN],"CAGE, LUKE",1
HOGUN [ASGARDIAN],"DUGAN, TIMOTHY ALOYI",1
HOGUN [ASGARDIAN],WOLFSBANE,5
HOGUN [ASGARDIAN],PSYLOCKE,0
HOGUN [ASGARDIAN],BANSHEE,0
HOGUN [ASGARDIAN],WONG,0
HOGUN [ASGARDIAN],FALCON,1
HOGUN [ASGARDIAN],MAGNETO,0
HOGUN [ASGARDIAN],"ROSS, GEN. THADDEUS",0
HOGUN [ASGARDIAN],SUNSPOT,5
HOGUN [ASGARDIAN],BLACK KNIGHT V,8
HOGUN [ASGARDIAN],"MASTERS, ALICIA REIS",1
HOGUN [ASGARDIAN],IRON FIST,1
HOGUN [ASGARDIAN],GAMBIT,0
HOGUN [ASGARDIAN],"NORRISS, SISTER BARB",3
HOGUN [ASGARDIAN],CLEA,0
HOGUN [ASGARDIAN],JUBILEE,0
HOGUN [ASGARDIAN],BOOMER,4
HOGUN [ASGARDIAN],MOON KNIGHT,0
HOGUN [ASGARDIAN],USAGENT,0
HOGUN [ASGARDIAN],"OSBORN, HARRY",0
HOGUN [ASGARDIAN],"MACTAGGERT, MOIRA KI",0
HOGUN [ASGARDIAN],POLARIS,0
HOGUN [ASGARDIAN],KA-ZAR,0
HOGUN [ASGARDIAN],QUASAR III,4
HOGUN [ASGARDIAN],CAPTAIN MARVEL II,5
HOGUN [ASGARDIAN],MOCKINGBIRD,0
HOGUN [ASGARDIAN],NOVA,0
HOGUN [ASGARDIAN],SHANG-CHI,0
HOGUN [ASGARDIAN],MIRAGE II,5
HOGUN [ASGARDIAN],BINARY,0
HOGUN [ASGARDIAN],"HUDSON, HEATHER",0
HOGUN [ASGARDIAN],TIGRA,2
HOGUN [ASGARDIAN],SPIDER-MAN CLONE,0
HOGUN [ASGARDIAN],"PAGE, KAREN",0
HOGUN [ASGARDIAN],MEDUSA,2
VOLSTAGG,"CAGE, LUKE",0
VOLSTAGG,"DUGAN, TIMOTHY ALOYI",1
VOLSTAGG,WOLFSBANE,5
VOLSTAGG,PSYLOCKE,0
VOLSTAGG,BANSHEE,0
VOLSTAGG,WONG,0
VOLSTAGG,FALCON,0
VOLSTAGG,MAGNETO,0
VOLSTAGG,"ROSS, GEN. THADDEUS",0
VOLSTAGG,SUNSPOT,5
VOLSTAGG,BLACK KNIGHT V,8
VOLSTAGG,"MASTERS, ALICIA REIS",0
VOLSTAGG,IRON FIST,0
VOLSTAGG,GAMBIT,0
VOLSTAGG,"NORRISS, SISTER BARB",2
VOLSTAGG,CLEA,0
VOLSTAGG,JUBILEE,0
VOLSTAGG,BOOMER,4
VOLSTAGG,MOON KNIGHT,0
VOLSTAGG,USAGENT,0
VOLSTAGG,"OSBORN, HARRY",0
VOLSTAGG,"MACTAGGERT, MOIRA KI",0
VOLSTAGG,POLARIS,0
VOLSTAGG,KA-ZAR,0
VOLSTAGG,QUASAR III,3
VOLSTAGG,CAPTAIN MARVEL II,6
VOLSTAGG,MOCKINGBIRD,1
VOLSTAGG,NOVA,0
VOLSTAGG,SHANG-CHI,0
VOLSTAGG,MIRAGE II,5
VOLSTAGG,BINARY,0
VOLSTAGG,"HUDSON, HEATHER",0
VOLSTAGG,TIGRA,2
VOLSTAGG,SPIDER-MAN CLONE,0
VOLSTAGG,"PAGE, KAREN",0
VOLSTAGG,MEDUSA,1
"CAGE, LUKE","DUGAN, TIMOTHY ALOYI",3
"CAGE, LUKE",WOLFSBANE,1
"CAGE, LUKE",PSYLOCKE,3
"CAGE, LUKE",BANSHEE,1
"CAGE, LUKE",WONG,6
"CAGE, LUKE",FALCON,11
"CAGE, LUKE",MAGNETO,1
"CAGE, LUKE","ROSS, GEN. THADDEUS",0
"CAGE, LUKE",SUNSPOT,1
"CAGE, LUKE",BLACK KNIGHT V,19
"CAGE, LUKE","MASTERS, ALICIA REIS",6
"CAGE, LUKE",IRON FIST,126
"CAGE, LUKE",GAMBIT,0
"CAGE, LUKE","NORRISS, SISTER BARB",20
"CAGE, LUKE",CLEA,7
"CAGE, LUKE",JUBILEE,0
"CAGE, LUKE",BOOMER,1
"CAGE, LUKE",MOON KNIGHT,8
"CAGE, LUKE",USAGENT,3
"CAGE, LUKE","OSBORN, HARRY",1
"CAGE, LUKE","MACTAGGERT, MOIRA KI",1
"CAGE, LUKE",POLARIS,2
"CAGE, LUKE",KA-ZAR,2
"CAGE, LUKE",QUASAR III,3
"CAGE, LUKE",CAPTAIN MARVEL II,4
"CAGE, LUKE",MOCKINGBIRD,3
"CAGE, LUKE",NOVA,1
"CAGE, LUKE",SHANG-CHI,4
"CAGE, LUKE",MIRAGE II,2
"CAGE, LUKE",BINARY,1
"CAGE, LUKE","HUDSON, HEATHER",0
"CAGE, LUKE",TIGRA,5
"CAGE, LUKE",SPIDER-MAN CLONE,1
"CAGE, LUKE","PAGE, KAREN",0
"CAGE, LUKE",MEDUSA,6
"DUGAN, TIMOTHY ALOYI",WOLFSBANE,1
"DUGAN, TIMOTHY ALOYI",PSYLOCKE,0
"DUGAN, TIMOTHY ALOYI",BANSHEE,0
"DUGAN, TIMOTHY ALOYI",WONG,2
"DUGAN, TIMOTHY ALOYI",FALCON,21
"DUGAN, TIMOTHY ALOYI",MAGNETO,0
"DUGAN, TIMOTHY ALOYI","ROSS, GEN. THADDEUS",0
"DUGAN, TIMOTHY ALOYI",SUNSPOT,0
"DUGAN, TIMOTHY ALOYI",BLACK KNIGHT V,1
"DUGAN, TIMOTHY ALOYI","MASTERS, ALICIA REIS",2
"DUGAN, TIMOTHY ALOYI",IRON FIST,1
"DUGAN, TIMOTHY ALOYI",GAMBIT,0
"DUGAN, TIMOTHY ALOYI","NORRISS, SISTER BARB",3
"DUGAN, TIMOTHY ALOYI",CLEA,2
"DUGAN, TIMOTHY ALOYI",JUBILEE,0
"DUGAN, TIMOTHY ALOYI",BOOMER,0
"DUGAN, TIMOTHY ALOYI",MOON KNIGHT,1
"DUGAN, TIMOTHY ALOYI",USAGENT,8
"DUGAN, TIMOTHY ALOYI","OSBORN, HARRY",0
"DUGAN, TIMOTHY ALOYI","MACTAGGERT, MOIRA KI",0
"DUGAN, TIMOTHY ALOYI",POLARIS,0
"DUGAN, TIMOTHY ALOYI",KA-ZAR,4
"DUGAN, TIMOTHY ALOYI",QUASAR III,4
"DUGAN, TIMOTHY ALOYI",CAPTAIN MARVEL II,0
"DUGAN, TIMOTHY ALOYI",MOCKINGBIRD,1
"DUGAN, TIMOTHY ALOYI",NOVA,0
"DUGAN, TIMOTHY ALOYI",SHANG-CHI,1
"DUGAN, TIMOTHY ALOYI",MIRAGE II,0
"DUGAN, TIMOTHY ALOYI",BINARY,1
"DUGAN, TIMOTHY ALOYI","HUDSON, HEATHER",1
"DUGAN, TIMOTHY ALOYI",TIGRA,2
"DUGAN, TIMOTHY ALOYI",SPIDER-MAN CLONE,0
"DUGAN, TIMOTHY ALOYI","PAGE, KAREN",2
"DUGAN, TIMOTHY ALOYI",MEDUSA,4
WOLFSBANE,PSYLOCKE,26
WOLFSBANE,BANSHEE,16
WOLFSBANE,WONG,1
WOLFSBANE,FALCON,0
WOLFSBANE,MAGNETO,48
WOLFSBANE,"ROSS, GEN. THADDEUS",0
WOLFSBANE,SUNSPOT,131
WOLFSBANE,BLACK KNIGHT V,11
WOLFSBANE,"MASTERS, ALICIA REIS",1
WOLFSBANE,IRON FIST,0
WOLFSBANE,GAMBIT,21
WOLFSBANE,"NORRISS, SISTER BARB",0
WOLFSBANE,CLEA,0
WOLFSBANE,JUBILEE,11
WOLFSBANE,BOOMER,43
WOLFSBANE,MOON KNIGHT,4
WOLFSBANE,USAGENT,6
WOLFSBANE,"OSBORN, HARRY",0
WOLFSBANE,"MACTAGGERT, MOIRA KI",60
WOLFSBANE,POLARIS,38
WOLFSBANE,KA-ZAR,0
WOLFSBANE,QUASAR III,4
WOLFSBANE,CAPTAIN MARVEL II,3
WOLFSBANE,MOCKINGBIRD,2
WOLFSBANE,NOVA,7
WOLFSBANE,SHANG-CHI,0
WOLFSBANE,MIRAGE II,122
WOLFSBANE,BINARY,6
WOLFSBANE,"HUDSON, HEATHER",6
WOLFSBANE,TIGRA,1
WOLFSBANE,SPIDER-MAN CLONE,0
WOLFSBANE,"PAGE, KAREN",0
WOLFSBANE,MEDUSA,0
PSYLOCKE,BANSHEE,25
PSYLOCKE,WONG,1
PSYLOCKE,FALCON,0
PSYLOCKE,MAGNETO,28
PSYLOCKE,"ROSS, GEN. THADDEUS",0
PSYLOCKE,SUNSPOT,14
PSYLOCKE,BLACK KNIGHT V,16
PSYLOCKE,"MASTERS, ALICIA REIS",2
PSYLOCKE,IRON FIST,3
PSYLOCKE,GAMBIT,80
PSYLOCKE,"NORRISS, SISTER BARB",0
