Hero1,Hero2,Appeared_Together
BLACK CAT,GARGOYLE II,0
BLACK CAT,WARLOCK II,1
BLACK CAT,MANDARIN,0
BLACK CAT,"CARTER, PEGGY",0
BLACK CAT,SILVER SABLE,2
BLACK CAT,"ALRAUNE, MARLENE",2
BLACK CAT,MS. MARVEL II,1
BLACK CAT,"HARKNESS, AGATHA",2
BLACK CAT,SKIN,0
BLACK CAT,DRAX,1
BLACK CAT,CHAMBER,0
BLACK CAT,"SUMMERS, MADELYNE MA",0
BLACK CAT,HUSK,0
BLACK CAT,"LEEDS, NED",5
BLACK CAT,SCREAMING MIMI,0
BLACK CAT,DIAMONDBACK II,0
BLACK CAT,"ROSENTHAL, BERNIE",0
BLACK CAT,VENOM,10
BLACK CAT,"QUARTERMAIN, CLAY",0
BLACK CAT,NOVA II,1
BLACK CAT,"JONES, MARLO CHANDLE",0
BLACK CAT,ANCIENT ONE,0
BLACK CAT,NIGHTMARE,0
BLACK CAT,"JAMESON, MARLA MADIS",6
BLACK CAT,MARROW,0
BLACK CAT,LIZARD,4
BLACK CAT,WIZARD,0
BLACK CAT,HELA [ASGARDIAN],0
BLACK CAT,STARSHINE II,0
BLACK CAT,SYNCH,0
BLACK CAT,HOWARD THE DUCK,0
BLACK CAT,"WINGFOOT, WYATT",0
BLACK CAT,BLACK KING,1
BLACK CAT,MAGMA,0
BLACK CAT,CALIBAN,0
BLACK CAT,MAKKARI,0
BLACK CAT,ABSORBING MAN,0
BLACK CAT,"TILBY, TRISH",0
BLACK CAT,GUARDIAN,0
KARNILLA [ASGARDIAN],LYJA LAZERFIST [SKRU,0
KARNILLA [ASGARDIAN],"JONES, GABE",0
KARNILLA [ASGARDIAN],PHARAOH RAMA-TUT,0
KARNILLA [ASGARDIAN],"TARR, BLACK JACK",0
KARNILLA [ASGARDIAN],SPIDER-WOMAN II,0
KARNILLA [ASGARDIAN],DR. OCTOPUS,0
KARNILLA [ASGARDIAN],"GYRICH, HENRY PETER",0
KARNILLA [ASGARDIAN],VIZIER,21
KARNILLA [ASGARDIAN],POWER MAN,0
KARNILLA [ASGARDIAN],THANOS,0
KARNILLA [ASGARDIAN],BEETLE,0
KARNILLA [ASGARDIAN],HIGH EVOLUTIONARY,0
KARNILLA [ASGARDIAN],"WING, COLLEEN",0
KARNILLA [ASGARDIAN],BLOB,0
KARNILLA [ASGARDIAN],REDWING,0
KARNILLA [ASGARDIAN],DR. DRUID,0
KARNILLA [ASGARDIAN],WEREWOLF BY NIGHT,0
KARNILLA [ASGARDIAN],FRENCHIE,0
KARNILLA [ASGARDIAN],LILANDRA NERAMANI [S,0
KARNILLA [ASGARDIAN],HELLSTORM,1
KARNILLA [ASGARDIAN],"STACY, GWEN",0
KARNILLA [ASGARDIAN],MOONSTONE II,0
KARNILLA [ASGARDIAN],"SITWELL, JASPER",0
KARNILLA [ASGARDIAN],MICROCHIP,0
KARNILLA [ASGARDIAN],GREEN GOBLIN,0
KARNILLA [ASGARDIAN],NIGHT THRASHER,0
KARNILLA [ASGARDIAN],X-MAN,0
KARNILLA [ASGARDIAN],"WU, LEIKO",0
KARNILLA [ASGARDIAN],SABRETOOTH,0
KARNILLA [ASGARDIAN],BOX IV,0
KARNILLA [ASGARDIAN],"ARBOGAST, BAMBI",0
KARNILLA [ASGARDIAN],DOMINO III,0
KARNILLA [ASGARDIAN],"ROM, SPACEKNIGHT",0
KARNILLA [ASGARDIAN],COUNTERWEIGHT II,0
KARNILLA [ASGARDIAN],"DE LA FONTAINE, CONT",0
KARNILLA [ASGARDIAN],RICTOR,3
KARNILLA [ASGARDIAN],"RESTON, CLIVE",0
KARNILLA [ASGARDIAN],NOMAD III,0
KARNILLA [ASGARDIAN],LIGHTSPEED,0
KARNILLA [ASGARDIAN],COUNTERWEIGHT,0
KARNILLA [ASGARDIAN],APOCALYPSE,0
KARNILLA [ASGARDIAN],"SMITH, SIR DENIS NAY",0
KARNILLA [ASGARDIAN],VASHTI,0
KARNILLA [ASGARDIAN],GARGOYLE II,1
KARNILLA [ASGARDIAN],WARLOCK II,2
KARNILLA [ASGARDIAN],MANDARIN,0
KARNILLA [ASGARDIAN],"CARTER, PEGGY",0
KARNILLA [ASGARDIAN],SILVER SABLE,0
KARNILLA [ASGARDIAN],"ALRAUNE, MARLENE",0
KARNILLA [ASGARDIAN],MS. MARVEL II,0
KARNILLA [ASGARDIAN],"HARKNESS, AGATHA",0
KARNILLA [ASGARDIAN],SKIN,0
KARNILLA [ASGARDIAN],DRAX,0
KARNILLA [ASGARDIAN],CHAMBER,0
KARNILLA [ASGARDIAN],"SUMMERS, MADELYNE MA",1
KARNILLA [ASGARDIAN],HUSK,0
KARNILLA [ASGARDIAN],"LEEDS, NED",0
KARNILLA [ASGARDIAN],SCREAMING MIMI,0
KARNILLA [ASGARDIAN],DIAMONDBACK II,0
KARNILLA [ASGARDIAN],"ROSENTHAL, BERNIE",0
KARNILLA [ASGARDIAN],VENOM,0
KARNILLA [ASGARDIAN],"QUARTERMAIN, CLAY",0
KARNILLA [ASGARDIAN],NOVA II,0
KARNILLA [ASGARDIAN],"JONES, MARLO CHANDLE",0
KARNILLA [ASGARDIAN],ANCIENT ONE,1
KARNILLA [ASGARDIAN],NIGHTMARE,1
KARNILLA [ASGARDIAN],"JAMESON, MARLA MADIS",0
KARNILLA [ASGARDIAN],MARROW,0
KARNILLA [ASGARDIAN],LIZARD,0
KARNILLA [ASGARDIAN],WIZARD,0
KARNILLA [ASGARDIAN],HELA [ASGARDIAN],13
KARNILLA [ASGARDIAN],STARSHINE II,0
KARNILLA [ASGARDIAN],SYNCH,0
KARNILLA [ASGARDIAN],HOWARD THE DUCK,0
KARNILLA [ASGARDIAN],"WINGFOOT, WYATT",0
KARNILLA [ASGARDIAN],BLACK KING,0
KARNILLA [ASGARDIAN],MAGMA,1
KARNILLA [ASGARDIAN],CALIBAN,0
KARNILLA [ASGARDIAN],MAKKARI,3
KARNILLA [ASGARDIAN],ABSORBING MAN,3
KARNILLA [ASGARDIAN],"TILBY, TRISH",0
KARNILLA [ASGARDIAN],GUARDIAN,0
LYJA LAZERFIST [SKRU,"JONES, GABE",0
LYJA LAZERFIST [SKRU,PHARAOH RAMA-TUT,0
LYJA LAZERFIST [SKRU,"TARR, BLACK JACK",0
LYJA LAZERFIST [SKRU,SPIDER-WOMAN II,0
LYJA LAZERFIST [SKRU,DR. OCTOPUS,1
LYJA LAZERFIST [SKRU,"GYRICH, HENRY PETER",0
LYJA LAZERFIST [SKRU,VIZIER,0
LYJA LAZERFIST [SKRU,POWER MAN,1
LYJA LAZERFIST [SKRU,THANOS,2
LYJA LAZERFIST [SKRU,BEETLE,2
LYJA LAZERFIST [SKRU,HIGH EVOLUTIONARY,0
LYJA LAZERFIST [SKRU,"WING, COLLEEN",0
LYJA LAZERFIST [SKRU,BLOB,0
LYJA LAZERFIST [SKRU,REDWING,0
LYJA LAZERFIST [SKRU,DR. DRUID,1
LYJA LAZERFIST [SKRU,WEREWOLF BY NIGHT,0
LYJA LAZERFIST [SKRU,FRENCHIE,0
LYJA LAZERFIST [SKRU,LILANDRA NERAMANI [S,0
LYJA LAZERFIST [SKRU,HELLSTORM,0
LYJA LAZERFIST [SKRU,"STACY, GWEN",0
LYJA LAZERFIST [SKRU,MOONSTONE II,1
LYJA LAZERFIST [SKRU,"SITWELL, JASPER",0
LYJA LAZERFIST [SKRU,MICROCHIP,0
LYJA LAZERFIST [SKRU,GREEN GOBLIN,1
LYJA LAZERFIST [SKRU,NIGHT THRASHER,1
LYJA LAZERFIST [SKRU,X-MAN,0
LYJA LAZERFIST [SKRU,"WU, LEIKO",0
LYJA LAZERFIST [SKRU,SABRETOOTH,0
LYJA LAZERFIST [SKRU,BOX IV,0
LYJA LAZERFIST [SKRU,"ARBOGAST, BAMBI",0
LYJA LAZERFIST [SKRU,DOMINO III,0
LYJA LAZERFIST [SKRU,"ROM, SPACEKNIGHT",0
LYJA LAZERFIST [SKRU,COUNTERWEIGHT II,0
LYJA LAZERFIST [SKRU,"DE LA FONTAINE, CONT",0
LYJA LAZERFIST [SKRU,RICTOR,0
LYJA LAZERFIST [SKRU,"RESTON, CLIVE",0
LYJA LAZERFIST [SKRU,NOMAD III,0
LYJA LAZERFIST [SKRU,LIGHTSPEED,0
LYJA LAZERFIST [SKRU,COUNTERWEIGHT,0
LYJA LAZERFIST [SKRU,APOCALYPSE,1
LYJA LAZERFIST [SKRU,"SMITH, SIR DENIS NAY",0
LYJA LAZERFIST [SKRU,VASHTI,2
LYJA LAZERFIST [SKRU,GARGOYLE II,0
LYJA LAZERFIST [SKRU,WARLOCK II,2
LYJA LAZERFIST [SKRU,MANDARIN,0
LYJA LAZERFIST [SKRU,"CARTER, PEGGY",0
LYJA LAZERFIST [SKRU,SILVER SABLE,2
LYJA LAZERFIST [SKRU,"ALRAUNE, MARLENE",0
LYJA LAZERFIST [SKRU,MS. MARVEL II,29
LYJA LAZERFIST [SKRU,"HARKNESS, AGATHA",3
LYJA LAZERFIST [SKRU,SKIN,0
LYJA LAZERFIST [SKRU,DRAX,2
LYJA LAZERFIST [SKRU,CHAMBER,0
LYJA LAZERFIST [SKRU,"SUMMERS, MADELYNE MA",0
LYJA LAZERFIST [SKRU,HUSK,0
LYJA LAZERFIST [SKRU,"LEEDS, NED",0
LYJA LAZERFIST [SKRU,SCREAMING MIMI,1
LYJA LAZERFIST [SKRU,DIAMONDBACK II,0
LYJA LAZERFIST [SKRU,"ROSENTHAL, BERNIE",0
LYJA LAZERFIST [SKRU,VENOM,2
LYJA LAZERFIST [SKRU,"QUARTERMAIN, CLAY",0
LYJA LAZERFIST [SKRU,NOVA II,2
LYJA LAZERFIST [SKRU,"JONES, MARLO CHANDLE",0
LYJA LAZERFIST [SKRU,ANCIENT ONE,0
LYJA LAZERFIST [SKRU,NIGHTMARE,0
LYJA LAZERFIST [SKRU,"JAMESON, MARLA MADIS",0
LYJA LAZERFIST [SKRU,MARROW,0
LYJA LAZERFIST [SKRU,LIZARD,0
LYJA LAZERFIST [SKRU,WIZARD,7
LYJA LAZERFIST [SKRU,HELA [ASGARDIAN],0
LYJA LAZERFIST [SKRU,STARSHINE II,0
LYJA LAZERFIST [SKRU,SYNCH,0
LYJA LAZERFIST [SKRU,HOWARD THE DUCK,0
LYJA LAZERFIST [SKRU,"WINGFOOT, WYATT",16
LYJA LAZERFIST [SKRU,BLACK KING,0
LYJA LAZERFIST [SKRU,MAGMA,0
LYJA LAZERFIST [SKRU,CALIBAN,0
LYJA LAZERFIST [SKRU,MAKKARI,0
LYJA LAZERFIST [SKRU,ABSORBING MAN,1
LYJA LAZERFIST [SKRU,"TILBY, TRISH",0
LYJA LAZERFIST [SKRU,GUARDIAN,0
"JONES, GABE",PHARAOH RAMA-TUT,1
"JONES, GABE","TARR, BLACK JACK",0
"JONES, GABE",SPIDER-WOMAN II,1
"JONES, GABE",DR. OCTOPUS,0
"JONES, GABE","GYRICH, HENRY PETER",1
"JONES, GABE",VIZIER,0
"JONES, GABE",POWER MAN,0
"JONES, GABE",THANOS,0
"JONES, GABE",BEETLE,1
"JONES, GABE",HIGH EVOLUTIONARY,0
"JONES, GABE","WING, COLLEEN",0
"JONES, GABE",BLOB,1
"JONES, GABE",REDWING,7
"JONES, GABE",DR. DRUID,1
"JONES, GABE",WEREWOLF BY NIGHT,0
"JONES, GABE",FRENCHIE,0
"JONES, GABE",LILANDRA NERAMANI [S,0
"JONES, GABE",HELLSTORM,0
"JONES, GABE","STACY, GWEN",0
"JONES, GABE",MOONSTONE II,0
"JONES, GABE","SITWELL, JASPER",20
"JONES, GABE",MICROCHIP,0
"JONES, GABE",GREEN GOBLIN,0
"JONES, GABE",NIGHT THRASHER,0
"JONES, GABE",X-MAN,0
"JONES, GABE","WU, LEIKO",1
"JONES, GABE",SABRETOOTH,0
"JONES, GABE",BOX IV,0
"JONES, GABE","ARBOGAST, BAMBI",0
"JONES, GABE",DOMINO III,0
"JONES, GABE","ROM, SPACEKNIGHT",0
"JONES, GABE",COUNTERWEIGHT II,0
"JONES, GABE","DE LA FONTAINE, CONT",20
"JONES, GABE",RICTOR,0
"JONES, GABE","RESTON, CLIVE",0
"JONES, GABE",NOMAD III,0
"JONES, GABE",LIGHTSPEED,0
"JONES, GABE",COUNTERWEIGHT,0
"JONES, GABE",APOCALYPSE,0
"JONES, GABE","SMITH, SIR DENIS NAY",0
"JONES, GABE",VASHTI,0
"JONES, GABE",GARGOYLE II,0
"JONES, GABE",WARLOCK II,0
"JONES, GABE",MANDARIN,2
"JONES, GABE","CARTER, PEGGY",14
"JONES, GABE",SILVER SABLE,0
"JONES, GABE","ALRAUNE, MARLENE",0
"JONES, GABE",MS. MARVEL II,1
"JONES, GABE","HARKNESS, AGATHA",0
"JONES, GABE",SKIN,0
"JONES, GABE",DRAX,0
"JONES, GABE",CHAMBER,0
"JONES, GABE","SUMMERS, MADELYNE MA",0
"JONES, GABE",HUSK,0
"JONES, GABE","LEEDS, NED",0
"JONES, GABE",SCREAMING MIMI,0
"JONES, GABE",DIAMONDBACK II,1
"JONES, GABE","ROSENTHAL, BERNIE",0
"JONES, GABE",VENOM,0
"JONES, GABE","QUARTERMAIN, CLAY",7
"JONES, GABE",NOVA II,0
"JONES, GABE","JONES, MARLO CHANDLE",0
"JONES, GABE",ANCIENT ONE,1
"JONES, GABE",NIGHTMARE,4
"JONES, GABE","JAMESON, MARLA MADIS",0
"JONES, GABE",MARROW,0
"JONES, GABE",LIZARD,0
"JONES, GABE",WIZARD,0
"JONES, GABE",HELA [ASGARDIAN],0
"JONES, GABE",STARSHINE II,0
"JONES, GABE",SYNCH,0
"JONES, GABE",HOWARD THE DUCK,0
"JONES, GABE","WINGFOOT, WYATT",0
"JONES, GABE",BLACK KING,0
"JONES, GABE",MAGMA,0
"JONES, GABE",CALIBAN,0
"JONES, GABE",MAKKARI,0
"JONES, GABE",ABSORBING MAN,0
"JONES, GABE","TILBY, TRISH",0
"JONES, GABE",GUARDIAN,0
PHARAOH RAMA-TUT,"TARR, BLACK JACK",0
PHARAOH RAMA-TUT,SPIDER-WOMAN II,6
PHARAOH RAMA-TUT,DR. OCTOPUS,6
PHARAOH RAMA-TUT,"GYRICH, HENRY PETER",1
PHARAOH RAMA-TUT,VIZIER,0
PHARAOH RAMA-TUT,POWER MAN,2
PHARAOH RAMA-TUT,THANOS,5
PHARAOH RAMA-TUT,BEETLE,2
PHARAOH RAMA-TUT,HIGH EVOLUTIONARY,0
PHARAOH RAMA-TUT,"WING, COLLEEN",0
PHARAOH RAMA-TUT,BLOB,0
PHARAOH RAMA-TUT,REDWING,0
PHARAOH RAMA-TUT,DR. DRUID,7
PHARAOH RAMA-TUT,WEREWOLF BY NIGHT,0
PHARAOH RAMA-TUT,FRENCHIE,0
PHARAOH RAMA-TUT,LILANDRA NERAMANI [S,0
PHARAOH RAMA-TUT,HELLSTORM,0
PHARAOH RAMA-TUT,"STACY, GWEN",0
PHARAOH RAMA-TUT,MOONSTONE II,1
PHARAOH RAMA-TUT,"SITWELL, JASPER",0
PHARAOH RAMA-TUT,MICROCHIP,0
PHARAOH RAMA-TUT,GREEN GOBLIN,0
PHARAOH RAMA-TUT,NIGHT THRASHER,0
PHARAOH RAMA-TUT,X-MAN,0
PHARAOH RAMA-TUT,"WU, LEIKO",0
PHARAOH RAMA-TUT,SABRETOOTH,0
PHARAOH RAMA-TUT,BOX IV,0
PHARAOH RAMA-TUT,"ARBOGAST, BAMBI",0
PHARAOH RAMA-TUT,DOMINO III,0
PHARAOH RAMA-TUT,"ROM, SPACEKNIGHT",0
PHARAOH RAMA-TUT,COUNTERWEIGHT II,0
PHARAOH RAMA-TUT,"DE LA FONTAINE, CONT",0
PHARAOH RAMA-TUT,RICTOR,0
PHARAOH RAMA-TUT,"RESTON, CLIVE",0
PHARAOH RAMA-TUT,NOMAD III,1
PHARAOH RAMA-TUT,LIGHTSPEED,0
PHARAOH RAMA-TUT,COUNTERWEIGHT,0
PHARAOH RAMA-TUT,APOCALYPSE,2
PHARAOH RAMA-TUT,"SMITH, SIR DENIS NAY",0
PHARAOH RAMA-TUT,VASHTI,0
PHARAOH RAMA-TUT,GARGOYLE II,0
PHARAOH RAMA-TUT,WARLOCK II,5
PHARAOH RAMA-TUT,MANDARIN,2
PHARAOH RAMA-TUT,"CARTER, PEGGY",0
PHARAOH RAMA-TUT,SILVER SABLE,2
PHARAOH RAMA-TUT,"ALRAUNE, MARLENE",0
PHARAOH RAMA-TUT,MS. MARVEL II,0
PHARAOH RAMA-TUT,"HARKNESS, AGATHA",12
PHARAOH RAMA-TUT,SKIN,0
PHARAOH RAMA-TUT,DRAX,5
PHARAOH RAMA-TUT,CHAMBER,0
PHARAOH RAMA-TUT,"SUMMERS, MADELYNE MA",0
PHARAOH RAMA-TUT,HUSK,0
PHARAOH RAMA-TUT,"LEEDS, NED",0
PHARAOH RAMA-TUT,SCREAMING MIMI,1
PHARAOH RAMA-TUT,DIAMONDBACK II,0
PHARAOH RAMA-TUT,"ROSENTHAL, BERNIE",1
PHARAOH RAMA-TUT,VENOM,0
PHARAOH RAMA-TUT,"QUARTERMAIN, CLAY",0
PHARAOH RAMA-TUT,NOVA II,5
PHARAOH RAMA-TUT,"JONES, MARLO CHANDLE",0
PHARAOH RAMA-TUT,ANCIENT ONE,0
PHARAOH RAMA-TUT,NIGHTMARE,1
PHARAOH RAMA-TUT,"JAMESON, MARLA MADIS",0
PHARAOH RAMA-TUT,MARROW,0
PHARAOH RAMA-TUT,LIZARD,5
PHARAOH RAMA-TUT,WIZARD,2
PHARAOH RAMA-TUT,HELA [ASGARDIAN],0
PHARAOH RAMA-TUT,STARSHINE II,0
PHARAOH RAMA-TUT,SYNCH,0
PHARAOH RAMA-TUT,HOWARD THE DUCK,0
PHARAOH RAMA-TUT,"WINGFOOT, WYATT",0
PHARAOH RAMA-TUT,BLACK KING,0
PHARAOH RAMA-TUT,MAGMA,0
PHARAOH RAMA-TUT,CALIBAN,0
PHARAOH RAMA-TUT,MAKKARI,0
PHARAOH RAMA-TUT,ABSORBING MAN,6
PHARAOH RAMA-TUT,"TILBY, TRISH",0
PHARAOH RAMA-TUT,GUARDIAN,0
"TARR, BLACK JACK",SPIDER-WOMAN II,0
"TARR, BLACK JACK",DR. OCTOPUS,0
"TARR, BLACK JACK","GYRICH, HENRY PETER",0
"TARR, BLACK JACK",VIZIER,0
"TARR, BLACK JACK",POWER MAN,0
"TARR, BLACK JACK",THANOS,0
"TARR, BLACK JACK",BEETLE,0
"TARR, BLACK JACK",HIGH EVOLUTIONARY,0
"TARR, BLACK JACK","WING, COLLEEN",0
"TARR, BLACK JACK",BLOB,0
"TARR, BLACK JACK",REDWING,0
"TARR, BLACK JACK",DR. DRUID,0
"TARR, BLACK JACK",WEREWOLF BY NIGHT,0
"TARR, BLACK JACK",FRENCHIE,0
"TARR, BLACK JACK",LILANDRA NERAMANI [S,0
"TARR, BLACK JACK",HELLSTORM,0
"TARR, BLACK JACK","STACY, GWEN",0
"TARR, BLACK JACK",MOONSTONE II,0
"TARR, BLACK JACK","SITWELL, JASPER",0
"TARR, BLACK JACK",MICROCHIP,0
"TARR, BLACK JACK",GREEN GOBLIN,0
"TARR, BLACK JACK",NIGHT THRASHER,0
"TARR, BLACK JACK",X-MAN,0
"TARR, BLACK JACK","WU, LEIKO",74
"TARR, BLACK JACK",SABRETOOTH,0
"TARR, BLACK JACK",BOX IV,0
"TARR, BLACK JACK","ARBOGAST, BAMBI",0
"TARR, BLACK JACK",DOMINO III,0
"TARR, BLACK JACK","ROM, SPACEKNIGHT",2
"TARR, BLACK JACK",COUNTERWEIGHT II,0
"TARR, BLACK JACK","DE LA FONTAINE, CONT",0
"TARR, BLACK JACK",RICTOR,0
"TARR, BLACK JACK","RESTON, CLIVE",76
"TARR, BLACK JACK",NOMAD III,0
"TARR, BLACK JACK",LIGHTSPEED,0
"TARR, BLACK JACK",COUNTERWEIGHT,0
"TARR, BLACK JACK",APOCALYPSE,0
"TARR, BLACK JACK","SMITH, SIR DENIS NAY",75
"TARR, BLACK JACK",VASHTI,0
"TARR, BLACK JACK",GARGOYLE II,0
"TARR, BLACK JACK",WARLOCK II,0
"TARR, BLACK JACK",MANDARIN,0
"TARR, BLACK JACK","CARTER, PEGGY",0
"TARR, BLACK JACK",SILVER SABLE,0
"TARR, BLACK JACK","ALRAUNE, MARLENE",0
"TARR, BLACK JACK",MS. MARVEL II,0
"TARR, BLACK JACK","HARKNESS, AGATHA",0
"TARR, BLACK JACK",SKIN,0
"TARR, BLACK JACK",DRAX,0
"TARR, BLACK JACK",CHAMBER,0
"TARR, BLACK JACK","SUMMERS, MADELYNE MA",0
"TARR, BLACK JACK",HUSK,0
"TARR, BLACK JACK","LEEDS, NED",0
"TARR, BLACK JACK",SCREAMING MIMI,0
"TARR, BLACK JACK",DIAMONDBACK II,0
"TARR, BLACK JACK","ROSENTHAL, BERNIE",0
"TARR, BLACK JACK",VENOM,0
"TARR, BLACK JACK","QUARTERMAIN, CLAY",0
"TARR, BLACK JACK",NOVA II,0
"TARR, BLACK JACK","JONES, MARLO CHANDLE",0
"TARR, BLACK JACK",ANCIENT ONE,0
"TARR, BLACK JACK",NIGHTMARE,0
"TARR, BLACK JACK","JAMESON, MARLA MADIS",0
"TARR, BLACK JACK",MARROW,0
"TARR, BLACK JACK",LIZARD,0
"TARR, BLACK JACK",WIZARD,0
"TARR, BLACK JACK",HELA [ASGARDIAN],0
"TARR, BLACK JACK",STARSHINE II,2
"TARR, BLACK JACK",SYNCH,0
"TARR, BLACK JACK",HOWARD THE DUCK,0
"TARR, BLACK JACK","WINGFOOT, WYATT",0
"TARR, BLACK JACK",BLACK KING,0
"TARR, BLACK JACK",MAGMA,0
"TARR, BLACK JACK",CALIBAN,0
"TARR, BLACK JACK",MAKKARI,0
"TARR, BLACK JACK",ABSORBING MAN,0
"TARR, BLACK JACK","TILBY, TRISH",0
"TARR, BLACK JACK",GUARDIAN,0
SPIDER-WOMAN II,DR. OCTOPUS,6
SPIDER-WOMAN II,"GYRICH, HENRY PETER",2
SPIDER-WOMAN II,VIZIER,0
SPIDER-WOMAN II,POWER MAN,0
SPIDER-WOMAN II,THANOS,3
SPIDER-WOMAN II,BEETLE,0
SPIDER-WOMAN II,HIGH EVOLUTIONARY,0
SPIDER-WOMAN II,"WING, COLLEEN",0
SPIDER-WOMAN II,BLOB,5
SPIDER-WOMAN II,REDWING,0
SPIDER-WOMAN II,DR. DRUID,1
SPIDER-WOMAN II,WEREWOLF BY NIGHT,0
SPIDER-WOMAN II,FRENCHIE,1
SPIDER-WOMAN II,LILANDRA NERAMANI [S,2
SPIDER-WOMAN II,HELLSTORM,0
SPIDER-WOMAN II,"STACY, GWEN",0
SPIDER-WOMAN II,MOONSTONE II,0
SPIDER-WOMAN II,"SITWELL, JASPER",0
SPIDER-WOMAN II,MICROCHIP,0
SPIDER-WOMAN II,GREEN GOBLIN,0
SPIDER-WOMAN II,NIGHT THRASHER,1
SPIDER-WOMAN II,X-MAN,0
SPIDER-WOMAN II,"WU, LEIKO",1
SPIDER-WOMAN II,SABRETOOTH,0
SPIDER-WOMAN II,BOX IV,0
SPIDER-WOMAN II,"ARBOGAST, BAMBI",3
SPIDER-WOMAN II,DOMINO III,0
SPIDER-WOMAN II,"ROM, SPACEKNIGHT",0
SPIDER-WOMAN II,COUNTERWEIGHT II,0
SPIDER-WOMAN II,"DE LA FONTAINE, CONT",1
SPIDER-WOMAN II,RICTOR,0
SPIDER-WOMAN II,"RESTON, CLIVE",0
SPIDER-WOMAN II,NOMAD III,0
SPIDER-WOMAN II,LIGHTSPEED,0
SPIDER-WOMAN II,COUNTERWEIGHT,0
SPIDER-WOMAN II,APOCALYPSE,0
SPIDER-WOMAN II,"SMITH, SIR DENIS NAY",0
SPIDER-WOMAN II,VASHTI,0
SPIDER-WOMAN II,GARGOYLE II,0
SPIDER-WOMAN II,WARLOCK II,3
SPIDER-WOMAN II,MANDARIN,6
SPIDER-WOMAN II,"CARTER, PEGGY",2
SPIDER-WOMAN II,SILVER SABLE,0
SPIDER-WOMAN II,"ALRAUNE, MARLENE",0
SPIDER-WOMAN II,MS. MARVEL II,1
SPIDER-WOMAN II,"HARKNESS, AGATHA",3
SPIDER-WOMAN II,SKIN,0
SPIDER-WOMAN II,DRAX,3
SPIDER-WOMAN II,CHAMBER,0
SPIDER-WOMAN II,"SUMMERS, MADELYNE MA",1
SPIDER-WOMAN II,HUSK,0
SPIDER-WOMAN II,"LEEDS, NED",0
SPIDER-WOMAN II,SCREAMING MIMI,0
SPIDER-WOMAN II,DIAMONDBACK II,1
SPIDER-WOMAN II,"ROSENTHAL, BERNIE",0
SPIDER-WOMAN II,VENOM,0
SPIDER-WOMAN II,"QUARTERMAIN, CLAY",0
SPIDER-WOMAN II,NOVA II,3
SPIDER-WOMAN II,"JONES, MARLO CHANDLE",0
SPIDER-WOMAN II,ANCIENT ONE,0
SPIDER-WOMAN II,NIGHTMARE,0
SPIDER-WOMAN II,"JAMESON, MARLA MADIS",2
SPIDER-WOMAN II,MARROW,0
SPIDER-WOMAN II,LIZARD,7
SPIDER-WOMAN II,WIZARD,0
SPIDER-WOMAN II,HELA [ASGARDIAN],0
SPIDER-WOMAN II,STARSHINE II,0
SPIDER-WOMAN II,SYNCH,0
SPIDER-WOMAN II,HOWARD THE DUCK,0
SPIDER-WOMAN II,"WINGFOOT, WYATT",0
SPIDER-WOMAN II,BLACK KING,0
SPIDER-WOMAN II,MAGMA,0
SPIDER-WOMAN II,CALIBAN,1
SPIDER-WOMAN II,MAKKARI,0
SPIDER-WOMAN II,ABSORBING MAN,7
SPIDER-WOMAN II,"TILBY, TRISH",2
SPIDER-WOMAN II,GUARDIAN,0
DR. OCTOPUS,"GYRICH, HENRY PETER",0
DR. OCTOPUS,VIZIER,0
DR. OCTOPUS,POWER MAN,0
DR. OCTOPUS,THANOS,0
DR. OCTOPUS,BEETLE,0
DR. OCTOPUS,HIGH EVOLUTIONARY,0
DR. OCTOPUS,"WING, COLLEEN",0
DR. OCTOPUS,BLOB,0
DR. OCTOPUS,REDWING,0
DR. OCTOPUS,DR. DRUID,0
DR. OCTOPUS,WEREWOLF BY NIGHT,0
DR. OCTOPUS,FRENCHIE,0
DR. OCTOPUS,LILANDRA NERAMANI [S,0
DR. OCTOPUS,HELLSTORM,0
DR. OCTOPUS,"STACY, GWEN",10
DR. OCTOPUS,MOONSTONE II,0
DR. OCTOPUS,"SITWELL, JASPER",0
DR. OCTOPUS,MICROCHIP,0
DR. OCTOPUS,GREEN GOBLIN,2
DR. OCTOPUS,NIGHT THRASHER,0
DR. OCTOPUS,X-MAN,1
DR. OCTOPUS,"WU, LEIKO",0
DR. OCTOPUS,SABRETOOTH,0
DR. OCTOPUS,BOX IV,0
DR. OCTOPUS,"ARBOGAST, BAMBI",0
DR. OCTOPUS,DOMINO III,0
DR. OCTOPUS,"ROM, SPACEKNIGHT",0
DR. OCTOPUS,COUNTERWEIGHT II,0
DR. OCTOPUS,"DE LA FONTAINE, CONT",0
DR. OCTOPUS,RICTOR,0
DR. OCTOPUS,"RESTON, CLIVE",0
DR. OCTOPUS,NOMAD III,0
DR. OCTOPUS,LIGHTSPEED,0
DR. OCTOPUS,COUNTERWEIGHT,0
DR. OCTOPUS,APOCALYPSE,0
DR. OCTOPUS,"SMITH, SIR DENIS NAY",0
DR. OCTOPUS,VASHTI,0
DR. OCTOPUS,GARGOYLE II,0
DR. OCTOPUS,WARLOCK II,0
DR. OCTOPUS,MANDARIN,0
DR. OCTOPUS,"CARTER, PEGGY",0
DR. OCTOPUS,SILVER SABLE,0
